image_dir,target
ISIC_2401705.jpg,0
ISIC_5834451.jpg,0
ISIC_3332704.jpg,0
ISIC_2003272.jpg,0
ISIC_8197677.jpg,0
ISIC_8442043.jpg,0
ISIC_4173783.jpg,0
ISIC_7400819.jpg,0
ISIC_4606519.jpg,0
ISIC_7496225.jpg,0
ISIC_3779532.jpg,0
ISIC_9842269.jpg,0
ISIC_1485969.jpg,0
ISIC_6456170.jpg,0
ISIC_2226341.jpg,0
ISIC_9909722.jpg,0
ISIC_6381090.jpg,0
ISIC_2566820.jpg,0
ISIC_1476323.jpg,0
ISIC_5046340.jpg,0
ISIC_5204117.jpg,0
ISIC_8219083.jpg,0
ISIC_5980439.jpg,0
ISIC_3135594.jpg,0
ISIC_9611100.jpg,0
ISIC_3237364.jpg,0
ISIC_5327271.jpg,0
ISIC_0908662.jpg,0
ISIC_1007014.jpg,0
ISIC_0316826.jpg,0
ISIC_9904494.jpg,0
ISIC_6683370.jpg,0
ISIC_0900210.jpg,0
ISIC_0818550.jpg,0
ISIC_5134634.jpg,0
ISIC_9597139.jpg,0
ISIC_1323743.jpg,0
ISIC_6056657.jpg,0
ISIC_5084146.jpg,0
ISIC_0282040.jpg,0
ISIC_1584187.jpg,0
ISIC_2811886.jpg,0
ISIC_5018840.jpg,0
ISIC_7246791.jpg,0
ISIC_7743124.jpg,0
ISIC_1342117.jpg,0
ISIC_7421856.jpg,0
ISIC_9257167.jpg,0
ISIC_5248948.jpg,0
ISIC_9199393.jpg,0
ISIC_0378714.jpg,0
ISIC_0337401.jpg,0
ISIC_7408392.jpg,0
ISIC_0511356.jpg,0
ISIC_2384774.jpg,0
ISIC_6782271.jpg,0
ISIC_5393132.jpg,0
ISIC_3144222.jpg,1
ISIC_7832323.jpg,0
ISIC_0263522.jpg,0
ISIC_6208502.jpg,0
ISIC_1103955.jpg,0
ISIC_0433594.jpg,0
ISIC_7153988.jpg,0
ISIC_6784593.jpg,1
ISIC_2075054.jpg,0
ISIC_8258907.jpg,0
ISIC_3294475.jpg,0
ISIC_3956848.jpg,0
ISIC_0413575.jpg,0
ISIC_4093484.jpg,0
ISIC_9728805.jpg,0
ISIC_9437426.jpg,0
ISIC_5839291.jpg,0
ISIC_3402778.jpg,0
ISIC_5549712.jpg,0
ISIC_5256697.jpg,0
ISIC_4660907.jpg,0
ISIC_0796372.jpg,0
ISIC_2387142.jpg,0
ISIC_4978973.jpg,0
ISIC_1719523.jpg,0
ISIC_4411874.jpg,0
ISIC_0259179.jpg,0
ISIC_8462070.jpg,0
ISIC_7636321.jpg,0
ISIC_9176491.jpg,0
ISIC_1550915.jpg,0
ISIC_5524048.jpg,0
ISIC_6777714.jpg,0
ISIC_1316518.jpg,0
ISIC_9078100.jpg,0
ISIC_3029937.jpg,0
ISIC_8663291.jpg,0
ISIC_2124213.jpg,0
ISIC_4455413.jpg,0
ISIC_2601893.jpg,0
ISIC_4805931.jpg,0
ISIC_2142072.jpg,0
ISIC_3610750.jpg,0
ISIC_5707738.jpg,0
ISIC_8770180.jpg,0
ISIC_8812621.jpg,0
ISIC_5797220.jpg,0
ISIC_5620520.jpg,0
ISIC_3251405.jpg,0
ISIC_7187577.jpg,0
ISIC_0413512.jpg,0
ISIC_2042750.jpg,0
ISIC_1092241.jpg,0
ISIC_8237243.jpg,0
ISIC_1323043.jpg,0
ISIC_5033906.jpg,0
ISIC_2808424.jpg,0
ISIC_2452910.jpg,0
ISIC_5644405.jpg,0
ISIC_8738797.jpg,0
ISIC_5998340.jpg,0
ISIC_0803667.jpg,0
ISIC_7580016.jpg,0
ISIC_8350483.jpg,0
ISIC_2506200.jpg,0
ISIC_5338268.jpg,0
ISIC_4899386.jpg,0
ISIC_7097002.jpg,0
ISIC_1088190.jpg,0
ISIC_0637965.jpg,0
ISIC_5828564.jpg,0
ISIC_6200688.jpg,0
ISIC_6496251.jpg,1
ISIC_6270484.jpg,0
ISIC_5722465.jpg,0
ISIC_2629850.jpg,0
ISIC_0235728.jpg,0
ISIC_1969322.jpg,0
ISIC_4169117.jpg,0
ISIC_2464927.jpg,0
ISIC_7369896.jpg,0
ISIC_0930944.jpg,0
ISIC_1710179.jpg,0
ISIC_4461919.jpg,0
ISIC_2797210.jpg,0
ISIC_4885898.jpg,0
ISIC_6681628.jpg,0
ISIC_9964816.jpg,0
ISIC_8592360.jpg,0
ISIC_4529363.jpg,0
ISIC_8758963.jpg,0
ISIC_8375331.jpg,0
ISIC_3008539.jpg,0
ISIC_9541033.jpg,0
ISIC_6639111.jpg,0
ISIC_8932628.jpg,0
ISIC_4622069.jpg,0
ISIC_7293697.jpg,0
ISIC_1727818.jpg,0
ISIC_1562512.jpg,0
ISIC_3123718.jpg,0
ISIC_8593029.jpg,0
ISIC_6473449.jpg,0
ISIC_2766061.jpg,0
ISIC_7287666.jpg,0
ISIC_2092150.jpg,0
